RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
53340327,20230517,M,20대,광주광역시,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,5,10,60,0,10,30,0,e스포츠 영상 시청,만화책 보기,영상 컨텐츠 시청,독서,산책-걷기
53340378,20230517,M,60대,인천광역시,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,10,10,30,0,0,70,0,헬스-보디빌딩 직접 하기,온천-사우나-찜질방,국내 여행,없음,없음
53340455,20230517,F,30대,충청북도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해,1,2,70,5,5,20,0,드라이브,낮잠자기,영상 컨텐츠 시청,없음,없음
53340548,20230517,F,40대,인천광역시,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해,2,1,20,40,20,20,0,쇼핑,생활공예-원예,가족-친지 만남,친구-이성친구 만남,국내 여행
53340819,20230517,F,40대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,3,10,50,10,20,20,0,인테리어,요리-베이킹,액티비티-체험,없음,없음
53340854,20230517,F,40대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,자기 계발을 위해,1,3,70,10,10,10,0,영화관 관람,없음,없음,없음,없음
53340975,20230517,F,30대,대구광역시,300만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해,1,5,30,20,0,50,0,맛집-카페 탐방,쇼핑,산책-걷기,없음,없음
53341005,20230517,M,50대,경기도,300만원 미만,대인 관계-교제를 위해,자기만족-즐거움을 위해,2,5,30,20,10,40,0,가족-친지 만남,쇼핑,국내 여행,드라이브,볼링_ 당구-포켓볼 직접 하기
53341132,20230517,M,60대,서울특별시,300만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해,0,4,0,0,0,100,0,산책-걷기,없음,없음,없음,없음
53341263,20230517,M,40대,전라남도,300이상500만원 미만,남는 시간을 보내기 위해,스트레스 해소를 위해,1,3,30,20,20,30,0,쇼핑,없음,없음,없음,없음
53341417,20230517,M,40대,서울특별시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,4,6,40,30,0,30,0,국내 여행,맛집-카페 탐방,SNS -인터넷 커뮤니티 활동,없음,없음
53341525,20230517,M,40대,인천광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,3,6,30,20,40,10,0,테마파크-시설 방문,소풍-피크닉,맛집-카페 탐방,없음,없음
53341865,20230517,M,20대,경기도,300이상500만원 미만,스트레스 해소를 위해,없음,2,8,80,10,0,10,0,국내 프로스포츠 영상 시청,없음,없음,없음,없음
53341876,20230517,M,20대,부산광역시,300만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해,2,10,10,70,15,5,0,걷기-속보-조깅 직접 하기,없음,없음,없음,없음
53341909,20230517,M,60대,경기도,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,2,4,50,30,0,20,0,국내 여행,친구-이성친구 만남,낚시,산책-걷기,없음
53342242,20230517,F,60대,부산광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해,10,5,60,0,20,20,0,수영 직접 하기,없음,없음,없음,없음
53342289,20230517,M,40대,경기도,300이상500만원 미만,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해,2,6,30,5,0,40,25,가족-친지 만남,걷기-속보-조깅 직접 하기,게임,종교활동,없음
53342293,20230517,M,30대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,건강 관리를 위해,4,12,50,30,10,10,0,헬스-보디빌딩 직접 하기,걷기-속보-조깅 직접 하기,낮잠자기,영상 컨텐츠 시청,국내 프로스포츠 영상 시청
53342294,20230517,F,20대,광주광역시,무응답,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해,4,13,70,10,10,10,0,가족-친지 만남,요리-베이킹,영상 컨텐츠 시청,기타 스포츠-운동 직접하기,수다-잡담하기
53342524,20230517,M,40대,광주광역시,300만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해,1,2,10,60,10,20,0,기타 자기계발-자기관리,맛집-카페 탐방,국내 여행,전통예술 직접 활동 및 수강하기,없음
53342592,20230517,F,20대,경기도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,3,2,0,30,55,15,0,SNS -인터넷 커뮤니티 활동,음악-라디오 감상,영화관 관람,종교활동,기타 사회교류
53342688,20230517,M,60대,강원도,300이상500만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해,15,15,60,30,0,10,0,해외 프로스포츠 영상 시청,산책-걷기,골프 직접 하기,라켓스포츠 직접 하기,맛집-카페 탐방
53342971,20230517,M,20대,경기도,무응답,자기만족-즐거움을 위해,건강 관리를 위해,12,10,50,30,0,20,0,반려동물 돌보기,영상 컨텐츠 시청,헬스-보디빌딩 직접 하기,맛집-카페 탐방,산책-걷기
53343031,20230517,F,40대,경기도,300만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해,2,5,65,10,10,15,0,산책-걷기,만화책 보기,가족-친지 만남,생활공예-원예,없음
53343096,20230517,F,50대,경기도,700만원 이상,건강 관리를 위해,스트레스 해소를 위해,5,1,20,10,50,20,0,독서,없음,없음,없음,없음
53343129,20230517,M,30대,세종특별자치시,300만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,3,5,50,50,0,0,0,영상 컨텐츠 시청,산책-걷기,걷기-속보-조깅 직접 하기,낮잠자기,SNS -인터넷 커뮤니티 활동
53343459,20230517,M,30대,충청북도,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,2,5,20,20,20,20,20,국내 여행,없음,없음,없음,없음
53343464,20230517,F,50대,대전광역시,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,5,15,50,20,20,10,0,쇼핑,골프 직접 하기,등산 직접 하기,캠핑-차박,없음
53343479,20230517,M,40대,인천광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해,1,5,20,50,0,30,0,구기스포츠 직접 하기,없음,없음,없음,없음
53343511,20230517,M,30대,전라북도,300만원 미만,마음의 안정-휴식을 위해,없음,2,4,10,20,30,40,0,골프 현장 관람,없음,없음,없음,없음
53343602,20230517,F,20대,경기도,500이상700만원 미만,자기 계발을 위해,마음의 안정-휴식을 위해,6,10,50,0,0,50,0,친구-이성친구 만남,수다-잡담하기,드라이브,없음,없음
53343701,20230517,M,40대,경상남도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해,2,3,30,20,30,20,0,독서,음악-라디오 감상,산책-걷기,종교활동,가족-친지 만남
53343992,20230517,F,60대,부산광역시,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해,6,8,60,0,0,40,0,해외여행,쇼핑,가족-친지 만남,게임,산책-걷기
53344027,20230517,F,40대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,6,4,20,50,10,20,0,낮잠자기,SNS -인터넷 커뮤니티 활동,영상 컨텐츠 시청,연극-뮤지컬 관람,국내 프로스포츠 영상 시청
53344051,20230517,F,30대,경기도,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해,1,3,80,0,20,0,0,만화책 보기,게임,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,음악-라디오 감상
53344081,20230517,M,40대,경기도,700만원 이상,마음의 안정-휴식을 위해,스트레스 해소를 위해,3,10,20,50,10,20,0,국내 여행,게임,골프 직접 하기,국내 프로스포츠 영상 시청,없음
53344088,20230517,M,20대,전라북도,700만원 이상,건강 관리를 위해,마음의 안정-휴식을 위해,6,9,50,10,0,40,0,게임,SNS -인터넷 커뮤니티 활동,쇼핑,드라이브,반려동물 돌보기
53344097,20230517,M,40대,인천광역시,700만원 이상,대인 관계-교제를 위해,스트레스 해소를 위해,2,3,20,30,0,50,0,영상 컨텐츠 시청,국내 프로스포츠 영상 시청,걷기-속보-조깅 직접 하기,SNS -인터넷 커뮤니티 활동,가족-친지 만남
53344203,20230517,M,60대,경기도,300이상500만원 미만,자기 계발을 위해,가족-지인 등과 시간을 보내기 위해,6,12,50,10,30,10,0,영상 컨텐츠 시청,해외 프로스포츠 영상 시청,골프 영상 시청,기타 스포츠 영상-현장 관람,가족-친지 만남
53344210,20230517,M,20대,경기도,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해,2,6,70,0,30,0,0,영상 컨텐츠 시청,독서,산책-걷기,어학-기술-자격증 취득,없음
53344322,20230517,M,60대,제주특별자치도,300만원 미만,마음의 안정-휴식을 위해,자기 계발을 위해,6,13,60,10,25,5,0,등산 직접 하기,국내 프로스포츠 영상 시청,기타 자기계발-자기관리,독서,걷기-속보-조깅 직접 하기
53344409,20230517,M,60대,부산광역시,300만원 미만,남는 시간을 보내기 위해,마음의 안정-휴식을 위해,4,8,60,10,10,20,0,국내 프로스포츠 영상 시청,국내 여행,없음,없음,없음
53344458,20230517,M,30대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,1,1,0,0,0,0,100,골프 직접 하기,온천-사우나-찜질방,테마파크-시설 방문,없음,없음
53344497,20230517,M,30대,강원도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해,3,7,20,0,0,80,0,국내 여행,없음,없음,없음,없음
53344555,20230517,M,30대,경상남도,300이상500만원 미만,스트레스 해소를 위해,건강 관리를 위해,0,0,100,0,0,0,0,해외 프로스포츠 영상 시청,없음,없음,없음,없음
53344624,20230517,F,60대,충청남도,300이상500만원 미만,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해,4,3,70,0,0,30,0,가족-친지 만남,계모임-동창회-사교모임,수다-잡담하기,해외여행,없음
53344628,20230517,F,60대,전라남도,300이상500만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해,3,4,40,20,10,30,0,수영 직접 하기,종교활동,수다-잡담하기,걷기-속보-조깅 직접 하기,가족-친지 만남
53344882,20230517,F,40대,부산광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해,2,5,90,0,0,10,0,국내 여행,가족-친지 만남,없음,없음,없음
53344893,20230517,F,40대,대구광역시,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,4,5,10,70,10,10,0,SNS -인터넷 커뮤니티 활동,사진 촬영,요리-베이킹,국내 여행,산책-걷기
53344902,20230517,M,40대,부산광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해,4,8,20,10,0,70,0,가족-친지 만남,음주-유흥,산책-걷기,종교활동,골프 직접 하기
53344961,20230517,F,20대,경상북도,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,4,7,80,0,10,10,0,낮잠자기,어학-기술-자격증 취득,맛집-카페 탐방,쇼핑,영상 컨텐츠 시청
53344985,20230517,F,20대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해,1,5,20,40,0,40,0,친구-이성친구 만남,수다-잡담하기,요가-필라테스 직접 하기,없음,없음
53345076,20230517,M,50대,경상남도,300만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해,8,0,50,0,0,50,0,온천-사우나-찜질방,없음,없음,없음,없음
53345121,20230517,M,50대,부산광역시,700만원 이상,마음의 안정-휴식을 위해,대인 관계-교제를 위해,2,5,60,5,5,30,0,국내 여행,없음,없음,없음,없음
53345153,20230517,F,30대,강원도,300만원 미만,자기 계발을 위해,마음의 안정-휴식을 위해,1,2,20,80,0,0,0,음악 공연 관람,기타 자기계발-자기관리,없음,없음,없음
53345234,20230517,F,40대,제주특별자치도,500이상700만원 미만,건강 관리를 위해,스트레스 해소를 위해,2,5,10,20,30,40,0,걷기-속보-조깅 직접 하기,헬스-보디빌딩 직접 하기,영상 컨텐츠 시청,친구-이성친구 만남,수다-잡담하기
53345401,20230517,F,60대,전라남도,300만원 미만,마음의 안정-휴식을 위해,대인 관계-교제를 위해,2,3,50,0,0,50,0,가족-친지 만남,축제 참가,친구-이성친구 만남,없음,없음
53345496,20230517,M,50대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해,2,6,10,50,0,20,20,온천-사우나-찜질방,가족-친지 만남,국내 여행,산책-걷기,골프 직접 하기
53345576,20230517,M,50대,부산광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해,2,1,50,0,0,50,0,산책-걷기,친구-이성친구 만남,영상 컨텐츠 시청,음주-유흥,가족-친지 만남
53345606,20230517,F,20대,광주광역시,무응답,가족-지인 등과 시간을 보내기 위해,없음,3,10,90,0,0,10,0,게임,없음,없음,없음,없음
53345668,20230517,M,60대,인천광역시,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,4,4,0,30,50,20,0,어학-기술-자격증 취득,산책-걷기,종교활동,맛집-카페 탐방,친구-이성친구 만남
53345762,20230517,M,40대,대구광역시,300만원 미만,자기 계발을 위해,건강 관리를 위해,4,6,90,0,10,0,0,낮잠자기,없음,없음,없음,없음
53345763,20230517,M,40대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,1,1,100,0,0,0,0,낮잠자기,없음,없음,없음,없음
53345788,20230517,M,40대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해,3,6,40,20,10,30,0,SNS -인터넷 커뮤니티 활동,걷기-속보-조깅 직접 하기,라켓스포츠 직접 하기,반려동물 돌보기,국내 여행
53345899,20230517,M,20대,경기도,무응답,대인 관계-교제를 위해,마음의 안정-휴식을 위해,12,12,30,30,30,10,0,가족-친지 만남,없음,없음,없음,없음
53345952,20230517,F,50대,충청북도,500이상700만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,3,5,40,10,0,30,20,게임,수다-잡담하기,영상 컨텐츠 시청,산책-걷기,친구-이성친구 만남
53346074,20230517,F,20대,경기도,무응답,건강 관리를 위해,자기만족-즐거움을 위해,3,0,10,10,10,10,60,영상 컨텐츠 제작,미용,영화관 관람,국내 여행,해외여행
53346509,20230517,M,60대,경상북도,300만원 미만,자기만족-즐거움을 위해,건강 관리를 위해,3,3,50,30,20,0,0,영상 컨텐츠 시청,쇼핑,격투 스포츠 영상 시청,산책-걷기,해외 프로스포츠 영상 시청
53346582,20230517,M,20대,경기도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,4,6,50,40,0,10,0,영상 컨텐츠 시청,없음,없음,없음,없음
53346632,20230517,F,60대,부산광역시,700만원 이상,건강 관리를 위해,마음의 안정-휴식을 위해,1,4,30,0,20,50,0,종교활동,없음,없음,없음,없음
53346730,20230517,F,40대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,0,4,70,0,20,10,0,연극-뮤지컬 관람,없음,없음,없음,없음
53346754,20230517,M,50대,경기도,300만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해,1,5,100,0,0,0,0,낮잠자기,없음,없음,없음,없음
53347080,20230517,M,30대,부산광역시,300만원 미만,마음의 안정-휴식을 위해,남는 시간을 보내기 위해,4,8,20,20,20,20,20,수집,사회봉사활동,없음,없음,없음
53347103,20230517,F,20대,서울특별시,300만원 미만,마음의 안정-휴식을 위해,남는 시간을 보내기 위해,5,7,95,0,0,5,0,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,쇼핑,걷기-속보-조깅 직접 하기,게임
53347108,20230517,M,30대,강원도,300만원 미만,스트레스 해소를 위해,자기 계발을 위해,3,6,50,0,40,10,0,만화책 보기,영상 컨텐츠 시청,기타 자기계발-자기관리,계모임-동창회-사교모임,산책-걷기
53347259,20230517,M,50대,서울특별시,300만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해,3,4,20,30,30,20,0,골프 직접 하기,걷기-속보-조깅 직접 하기,신문-잡지보기,국내 여행,국내 프로스포츠 영상 시청
53347502,20230517,M,20대,충청북도,300만원 미만,건강 관리를 위해,스트레스 해소를 위해,5,10,50,10,10,30,0,기타 관광-여행,없음,없음,없음,없음
53347764,20230517,M,40대,인천광역시,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,1,5,50,0,50,0,0,영상 컨텐츠 시청,독서,음악-라디오 감상,게임,종교활동
53347868,20230517,F,50대,경상남도,300만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,1,3,25,25,20,30,0,국내 여행,없음,없음,없음,없음
53348015,20230517,F,40대,경기도,300만원 미만,자기만족-즐거움을 위해,대인 관계-교제를 위해,3,5,50,10,10,30,0,영상 컨텐츠 시청,수영 직접 하기,걷기-속보-조깅 직접 하기,산책-걷기,SNS -인터넷 커뮤니티 활동
53348065,20230517,F,60대,충청북도,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,16,5,40,10,10,40,0,축제 참가,골프 영상 시청,기타 관광-여행,걷기-속보-조깅 직접 하기,음악 직접 활동 및 수강하기
53348224,20230517,F,60대,광주광역시,300이상500만원 미만,자기만족-즐거움을 위해,자기 계발을 위해,0,7,80,0,10,10,0,쇼핑,낮잠자기,맛집-카페 탐방,영상 컨텐츠 시청,계모임-동창회-사교모임
53348244,20230517,M,50대,경상북도,500이상700만원 미만,자기만족-즐거움을 위해,남는 시간을 보내기 위해,2,3,100,0,0,0,0,사회봉사활동,없음,없음,없음,없음
53348270,20230517,F,50대,전라남도,300만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,2,2,30,0,30,10,30,독서,없음,없음,없음,없음
53348279,20230517,F,20대,대전광역시,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,5,10,80,5,5,10,0,음악 직접 활동 및 수강하기,사진 촬영,없음,없음,없음
