응답자ID,조사시작일자,성별구분코드,연령대구분명,답변자거주지역명,가구소득정도명,서울특별시여행관심값,경기도인천광역시여행관심값,부산광역시여행관심값,충청남도대전광역시여행관심값,충청북도여행관심값,경상남도울산광역시여행관심값,경상북도대구광역시여행관심값,전라남도광주광역시여행관심값,전라북도여행관심값,강원여행관심값,제주도여행관심값
53346805,20230306,M,30대,경기도,300이상500만원 미만,3,3,4,4,4,4,4,5,4,3,5
53361179,20230306,M,30대,경기도,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,4
53372754,20230306,M,30대,경기도,500이상700만원 미만,4,5,4,3,4,4,5,5,5,4,3
53347266,20230306,M,30대,경기도,300이상500만원 미만,4,3,3,3,3,3,3,3,3,3,4
53367994,20230306,M,30대,울산광역시,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,4
53339012,20230306,M,30대,울산광역시,700만원 이상,3,2,3,3,2,4,2,2,4,4,3
53376349,20230306,M,20대,인천광역시,300이상500만원 미만,2,1,1,2,2,1,2,1,1,2,2
53353672,20230306,M,20대,인천광역시,500이상700만원 미만,5,5,5,3,2,1,4,1,1,3,1
53325778,20230306,M,20대,인천광역시,300이상500만원 미만,3,3,3,3,3,3,3,3,3,4,5
5759,20230306,F,60대,강원도,300이상500만원 미만,4,4,4,4,4,2,2,4,4,4,5
172192,20230306,M,20대,경상남도,300이상500만원 미만,4,2,3,3,3,4,3,3,3,2,4
209108,20230306,F,60대,강원도,300만원 미만,4,4,4,4,4,4,4,4,4,3,4
349700,20230306,M,20대,전라남도,700만원 이상,3,3,4,3,3,5,2,3,2,4,3
349951,20230306,M,20대,경상북도,300만원 미만,3,3,3,3,3,3,1,3,3,3,3
422097,20230306,M,20대,서울특별시,300이상500만원 미만,2,2,4,3,3,3,3,3,2,3,5
423995,20230306,M,20대,전라남도,500이상700만원 미만,4,3,4,3,3,3,3,3,3,4,5
429782,20230306,M,20대,강원도,300이상500만원 미만,5,5,1,5,5,1,1,5,5,5,5
438999,20230306,M,20대,경기도,300만원 미만,3,2,3,3,3,3,3,3,3,4,4
443855,20230306,M,20대,대구광역시,700만원 이상,3,3,3,3,3,3,3,3,3,3,3
53322231,20230306,M,20대,서울특별시,300만원 미만,3,3,3,3,3,3,3,3,3,3,3
53322605,20230306,M,50대,경기도,300이상500만원 미만,2,3,3,3,3,3,3,3,3,3,4
53322643,20230306,F,60대,서울특별시,300이상500만원 미만,3,4,4,4,4,4,4,1,5,5,5
53323049,20230306,M,20대,서울특별시,500이상700만원 미만,3,4,3,3,3,3,3,3,3,3,4
53323105,20230306,F,60대,서울특별시,300만원 미만,3,2,4,3,3,3,3,3,3,4,2
53323293,20230306,F,60대,서울특별시,700만원 이상,3,3,4,3,3,3,3,4,3,4,4
53323746,20230306,F,60대,서울특별시,모름,3,4,3,3,3,3,3,3,3,4,3
53323862,20230306,M,60대,서울특별시,700만원 이상,2,3,4,3,4,5,2,3,3,3,3
53324084,20230306,M,60대,서울특별시,700만원 이상,3,4,4,4,4,2,2,4,4,4,3
53324128,20230306,F,60대,서울특별시,700만원 이상,3,4,3,3,3,4,4,3,3,4,4
53324432,20230306,M,20대,서울특별시,모름,3,3,4,3,3,3,3,3,3,4,5
53324434,20230306,F,30대,경기도,700만원 이상,1,4,2,4,3,4,4,4,4,5,5
53324509,20230306,M,20대,서울특별시,300이상500만원 미만,3,2,2,4,2,3,3,3,3,4,2
53324863,20230306,M,20대,서울특별시,모름,3,3,3,3,3,3,3,3,3,3,3
53325020,20230306,M,60대,서울특별시,300만원 미만,3,4,4,3,3,4,3,4,3,4,5
53325464,20230306,F,50대,경기도,700만원 이상,1,1,4,2,2,4,1,3,2,2,4
53325476,20230306,F,50대,경기도,모름,2,3,2,2,2,1,2,1,1,2,2
53325543,20230306,M,50대,충청남도(세종시 포함),700만원 이상,3,3,4,4,3,3,3,4,3,3,4
53326003,20230306,M,50대,경기도,500이상700만원 미만,2,3,3,3,3,3,1,3,3,4,2
53326356,20230306,M,40대,부산광역시,700만원 이상,2,2,3,3,2,4,4,2,2,2,4
53326749,20230306,F,60대,전라남도,300이상500만원 미만,4,3,3,3,3,3,3,3,3,3,3
53326808,20230306,F,50대,경기도,700만원 이상,3,3,3,3,3,3,3,3,4,5,4
53327001,20230306,F,20대,서울특별시,300만원 미만,3,3,3,2,2,3,2,2,2,3,3
53327098,20230306,F,50대,대구광역시,500이상700만원 미만,4,2,3,3,2,3,3,2,2,4,4
53327761,20230306,M,50대,부산광역시,700만원 이상,3,3,3,4,4,3,3,4,4,4,1
53328509,20230306,F,20대,서울특별시,700만원 이상,3,3,4,3,3,3,4,5,3,3,5
53329562,20230306,F,60대,인천광역시,300만원 미만,3,3,1,1,1,1,1,1,1,2,1
53329938,20230306,F,30대,부산광역시,700만원 이상,5,3,3,3,3,3,3,3,3,3,3
53329979,20230306,M,40대,경상남도,500이상700만원 미만,3,3,3,3,3,4,2,4,4,3,4
53330351,20230306,F,20대,충청남도(세종시 포함),모름,4,4,5,3,4,3,4,2,3,3,5
53330573,20230306,F,30대,경상북도,500이상700만원 미만,1,1,1,5,5,5,1,5,1,5,5
53330965,20230306,F,60대,경기도,300만원 미만,3,3,3,3,3,3,3,3,3,4,2
53331060,20230306,F,30대,경상남도,500이상700만원 미만,4,2,4,2,3,4,3,2,3,3,4
53331214,20230306,M,40대,전라남도,300이상500만원 미만,5,4,5,3,3,4,2,5,4,5,5
53331264,20230306,M,30대,전라북도,500이상700만원 미만,3,1,3,4,2,3,3,4,3,1,4
53331389,20230306,M,20대,서울특별시,300만원 미만,1,1,1,1,1,1,1,1,1,1,1
53331522,20230306,M,30대,대구광역시,700만원 이상,3,2,1,2,2,3,3,2,2,2,4
53331896,20230306,F,60대,경기도,500이상700만원 미만,3,3,3,3,2,3,3,3,3,4,4
53332179,20230306,M,50대,경기도,500이상700만원 미만,2,3,4,3,3,4,3,4,4,3,3
53332290,20230306,F,20대,서울특별시,500이상700만원 미만,2,2,2,2,2,4,2,2,2,4,5
53332345,20230306,M,60대,대전광역시,300만원 미만,4,4,2,4,4,3,3,4,4,3,3
53332419,20230306,F,20대,경기도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,4,4
53332515,20230306,M,50대,경기도,700만원 이상,3,4,4,3,4,2,2,2,2,4,2
53333081,20230306,F,40대,충청남도(세종시 포함),500이상700만원 미만,5,4,4,4,3,4,3,3,4,4,4
53333183,20230306,M,50대,경기도,300이상500만원 미만,3,3,3,3,3,3,3,3,5,5,5
53333291,20230306,F,20대,경기도,300이상500만원 미만,4,3,3,1,1,2,3,2,2,4,4
53333780,20230306,M,30대,강원도,300이상500만원 미만,2,3,3,3,3,3,3,4,3,4,4
53333898,20230306,F,50대,경상북도,500이상700만원 미만,4,5,3,3,4,3,3,4,4,3,2
53333970,20230306,F,30대,충청북도,300이상500만원 미만,4,3,3,4,3,4,3,3,3,3,3
53333978,20230306,M,60대,경상남도,300이상500만원 미만,4,4,1,4,3,1,1,3,3,3,3
53334756,20230306,M,20대,경기도,300만원 미만,4,3,4,3,3,3,3,3,3,3,2
53334965,20230306,M,60대,부산광역시,500이상700만원 미만,2,3,1,3,2,2,4,2,3,3,4
53335154,20230306,F,30대,광주광역시,700만원 이상,5,3,5,3,3,3,4,3,3,4,4
53335168,20230306,F,60대,경상남도,300이상500만원 미만,4,3,3,3,3,3,4,4,4,4,3
53335626,20230306,M,60대,부산광역시,700만원 이상,3,3,3,3,3,3,3,3,3,3,3
53335905,20230306,F,30대,경기도,300이상500만원 미만,5,3,4,4,3,3,4,4,4,5,5
53335935,20230306,F,30대,울산광역시,300만원 미만,3,3,3,3,3,3,3,4,3,2,2
53335949,20230306,F,30대,전라남도,500이상700만원 미만,4,3,4,4,4,3,3,3,3,4,4
53336836,20230306,M,60대,인천광역시,500이상700만원 미만,3,4,3,3,3,4,2,3,2,4,4
53336952,20230306,M,20대,경기도,모름,3,3,3,3,3,3,3,3,3,3,4
53336992,20230306,M,30대,전라남도,모름,4,3,3,4,2,3,3,3,3,4,4
53337573,20230306,F,50대,울산광역시,500이상700만원 미만,4,3,2,4,4,2,3,4,4,3,3
53337821,20230306,F,20대,부산광역시,모름,2,4,3,1,3,2,4,3,3,4,4
53337909,20230306,M,40대,충청남도(세종시 포함),300이상500만원 미만,2,2,4,4,3,3,3,2,2,3,4
53338232,20230306,M,30대,광주광역시,300이상500만원 미만,3,3,3,4,3,1,1,1,4,4,3
53338313,20230306,M,20대,대구광역시,모름,3,3,3,3,3,3,4,1,3,3,3
53338524,20230306,M,60대,경기도,300이상500만원 미만,1,3,3,3,1,1,1,3,3,3,1
53338778,20230306,M,50대,충청북도,300이상500만원 미만,4,3,4,4,4,5,4,5,4,5,2
53340304,20230306,F,50대,경기도,500이상700만원 미만,3,1,2,1,1,1,3,3,3,2,1
53340645,20230306,M,40대,경기도,500이상700만원 미만,3,3,3,3,4,2,3,2,1,5,5
53340783,20230306,M,40대,전라북도,300이상500만원 미만,2,3,4,4,3,2,1,3,3,3,4
53341072,20230306,M,30대,경상남도,모름,3,3,3,3,3,3,3,2,2,4,5
53342028,20230306,F,20대,경기도,300이상500만원 미만,5,4,5,2,2,2,5,2,5,2,5
53343151,20230306,M,60대,경기도,700만원 이상,2,3,3,4,3,2,3,3,2,3,3
53343861,20230306,F,30대,충청남도(세종시 포함),300이상500만원 미만,3,2,4,3,1,2,3,4,3,2,4
53343878,20230306,M,50대,충청남도(세종시 포함),500이상700만원 미만,4,4,3,3,3,3,3,3,2,4,5
53344119,20230306,F,40대,경기도,300이상500만원 미만,3,3,4,3,3,3,3,4,3,4,4
53344283,20230306,F,50대,경기도,700만원 이상,4,3,4,2,2,3,4,4,2,3,4
53344497,20230306,M,30대,강원도,700만원 이상,4,3,3,3,3,3,3,3,3,3,5
53344645,20230306,M,40대,경기도,500이상700만원 미만,3,3,4,3,3,4,3,3,3,4,4
53345481,20230306,M,50대,경기도,700만원 이상,3,3,4,3,3,3,2,4,3,4,5
53345937,20230306,M,20대,전라북도,300만원 미만,5,4,3,4,2,2,3,3,3,2,5
53346170,20230306,F,60대,경기도,500이상700만원 미만,3,3,4,2,3,4,4,3,4,4,4
53346182,20230306,F,20대,대구광역시,모름,4,4,4,4,4,4,4,4,4,4,4
53346609,20230306,F,60대,경기도,500이상700만원 미만,3,3,4,3,4,4,3,4,3,3,3
53346674,20230306,F,20대,광주광역시,700만원 이상,3,3,3,3,3,3,4,3,4,3,3
53346745,20230306,M,40대,경기도,500이상700만원 미만,2,3,4,3,3,4,3,3,3,4,3
53347001,20230306,M,60대,부산광역시,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53347320,20230306,F,40대,경기도,300이상500만원 미만,1,3,3,4,4,3,3,4,5,4,1
53347710,20230306,F,40대,제주도,500이상700만원 미만,5,3,3,3,3,3,3,5,3,5,3
53348145,20230306,F,30대,경상북도,300이상500만원 미만,5,4,4,2,2,3,3,3,2,4,5
53348382,20230306,M,50대,경기도,500이상700만원 미만,2,4,3,2,2,2,2,2,2,4,2
53348508,20230306,M,60대,강원도,300이상500만원 미만,5,2,3,3,2,2,4,3,1,4,3
53348511,20230306,M,30대,부산광역시,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53348525,20230306,M,40대,충청남도(세종시 포함),300이상500만원 미만,3,2,4,3,3,3,3,3,4,4,4
53348766,20230306,F,30대,경상남도,300만원 미만,1,1,1,1,1,1,1,1,1,1,3
53349024,20230306,M,40대,경상남도,300이상500만원 미만,3,3,3,4,4,3,5,3,3,4,3
53349269,20230306,M,40대,광주광역시,500이상700만원 미만,4,3,3,3,3,3,3,3,3,3,3
53349334,20230306,M,30대,강원도,300만원 미만,3,3,3,3,3,4,3,3,3,4,2
53350369,20230306,F,60대,경기도,300이상500만원 미만,2,2,4,3,3,4,4,3,3,3,1
53350533,20230306,F,20대,서울특별시,모름,1,2,4,3,2,3,3,3,3,4,4
53351065,20230306,F,60대,경상북도,500이상700만원 미만,4,3,4,4,4,4,5,4,4,4,4
53351079,20230306,F,60대,서울특별시,500이상700만원 미만,2,2,3,2,2,3,2,2,3,3,3
53351085,20230306,M,20대,경기도,모름,3,3,4,3,3,3,3,3,3,3,4
53351136,20230306,F,60대,경기도,모름,3,3,4,3,3,3,3,3,3,3,3
53351465,20230306,M,20대,경기도,500이상700만원 미만,3,3,4,3,3,3,3,3,3,3,4
53351669,20230306,M,40대,강원도,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53351798,20230306,M,40대,인천광역시,300이상500만원 미만,1,1,4,1,3,1,1,1,1,3,5
53352062,20230306,F,60대,경기도,300이상500만원 미만,3,4,3,4,3,3,3,3,3,4,4
53352339,20230306,F,60대,서울특별시,700만원 이상,4,4,3,3,3,3,4,4,3,4,5
53352394,20230306,F,60대,제주도,500이상700만원 미만,3,2,3,2,2,3,1,2,2,4,1
53352578,20230306,M,40대,대구광역시,300만원 미만,2,2,1,1,2,1,2,2,1,1,1
53353491,20230306,F,40대,경기도,500이상700만원 미만,2,3,3,3,3,3,3,3,3,3,3
53353515,20230306,M,50대,경기도,700만원 이상,3,2,3,2,3,3,3,4,2,3,3
53353867,20230306,M,50대,전라북도,700만원 이상,3,3,2,2,2,2,2,3,3,3,3
53353895,20230306,F,50대,경기도,300이상500만원 미만,1,2,4,3,1,2,3,3,4,4,3
53354554,20230306,M,50대,경상북도,300이상500만원 미만,4,3,3,3,4,3,4,1,1,4,2
53354663,20230306,F,40대,충청남도(세종시 포함),500이상700만원 미만,5,3,5,3,3,3,4,3,3,5,5
53355731,20230306,F,60대,서울특별시,300이상500만원 미만,2,2,4,4,3,4,5,3,4,3,5
53356065,20230306,M,50대,광주광역시,300만원 미만,4,4,3,4,3,4,3,3,3,4,4
53356225,20230306,M,30대,전라남도,700만원 이상,4,4,3,3,3,3,3,4,4,4,4
53356430,20230306,M,30대,부산광역시,300이상500만원 미만,4,3,3,3,3,3,3,3,3,4,4
53356493,20230306,F,20대,경기도,모름,4,3,5,3,2,2,3,2,2,4,4
53356648,20230306,M,40대,경기도,700만원 이상,3,4,4,2,3,4,3,3,4,3,2
53356855,20230306,F,40대,인천광역시,700만원 이상,3,3,3,3,3,3,3,3,3,3,3
53357884,20230306,F,20대,강원도,모름,5,4,4,4,4,3,4,3,4,3,5
53358138,20230306,M,30대,인천광역시,500이상700만원 미만,3,3,2,4,2,3,2,2,2,3,1
53358344,20230306,F,40대,경기도,700만원 이상,3,3,3,3,3,3,3,3,3,3,3
53358482,20230306,F,40대,경기도,300이상500만원 미만,3,3,4,3,3,4,3,3,3,3,3
53358501,20230306,F,40대,경기도,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53358695,20230306,F,60대,충청남도(세종시 포함),300이상500만원 미만,1,1,1,1,1,1,1,1,1,1,1
53358774,20230306,F,30대,경기도,300이상500만원 미만,2,3,2,4,4,3,4,3,4,3,3
53358826,20230306,F,20대,대구광역시,700만원 이상,5,4,2,2,3,3,3,3,3,5,5
53359391,20230306,M,40대,대전광역시,300이상500만원 미만,3,3,3,3,3,4,4,4,3,3,4
53359408,20230306,M,20대,경상북도,300이상500만원 미만,3,3,3,3,3,3,3,3,2,3,3
53359558,20230306,M,30대,인천광역시,모름,2,3,2,1,2,1,2,1,2,3,4
53359597,20230306,M,30대,충청북도,300만원 미만,4,3,3,3,3,1,1,3,3,3,4
53360059,20230306,F,20대,경기도,모름,3,3,4,5,2,2,1,3,4,4,1
53360885,20230306,M,60대,전라북도,700만원 이상,3,4,3,3,3,3,4,3,3,4,3
53360948,20230306,F,50대,제주도,300만원 미만,5,4,4,1,2,3,2,3,4,2,4
53361352,20230306,M,50대,충청남도(세종시 포함),300이상500만원 미만,1,3,3,3,3,1,1,1,1,3,4
53361501,20230306,F,40대,광주광역시,500이상700만원 미만,4,4,3,3,3,3,3,3,3,3,3
53361945,20230306,F,50대,대전광역시,500이상700만원 미만,3,2,3,3,3,2,2,2,2,3,5
53362100,20230306,F,50대,인천광역시,500이상700만원 미만,3,3,4,3,3,3,3,3,3,4,4
53362908,20230306,F,50대,전라북도,700만원 이상,5,4,4,3,4,3,3,3,3,3,5
53363661,20230306,F,40대,충청남도(세종시 포함),300이상500만원 미만,4,1,4,3,3,2,3,1,2,5,5
53363774,20230306,M,40대,경기도,700만원 이상,3,3,4,3,3,3,3,4,3,3,3
53364022,20230306,M,50대,부산광역시,300이상500만원 미만,4,4,4,4,4,4,4,4,4,4,4
53364059,20230306,M,40대,강원도,500이상700만원 미만,5,5,5,1,1,1,1,1,1,5,5
53364310,20230306,F,50대,경기도,700만원 이상,3,3,3,3,3,3,3,4,3,3,3
53364463,20230306,M,60대,경기도,700만원 이상,2,3,2,3,3,3,2,2,2,3,3
53364609,20230306,M,50대,부산광역시,300이상500만원 미만,4,4,3,1,1,2,3,1,2,4,4
53364740,20230306,F,50대,경기도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53364974,20230306,F,40대,경기도,300만원 미만,3,3,5,4,4,4,5,4,4,4,5
53365170,20230306,M,30대,전라북도,700만원 이상,3,3,3,3,3,3,3,3,3,4,5
53365264,20230306,F,20대,강원도,500이상700만원 미만,3,3,3,4,3,3,1,4,3,3,3
53365312,20230306,M,30대,대전광역시,500이상700만원 미만,2,3,4,3,4,3,4,3,3,4,2
53365537,20230306,F,60대,경기도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53365633,20230306,M,40대,경기도,300이상500만원 미만,3,3,3,5,4,3,3,4,4,4,3
53365858,20230306,F,40대,경기도,모름,1,1,3,1,1,1,1,1,1,1,3
53366213,20230306,F,50대,경기도,500이상700만원 미만,3,3,3,3,2,3,3,3,3,4,3
53366574,20230306,F,20대,경상남도,300만원 미만,3,3,5,1,1,5,4,2,5,2,5
53367641,20230306,F,50대,경기도,300이상500만원 미만,3,4,4,3,3,3,3,4,3,4,4
53367939,20230306,M,50대,경기도,300이상500만원 미만,4,4,4,3,3,1,2,3,3,4,4
53368449,20230306,F,40대,울산광역시,300이상500만원 미만,3,3,3,3,3,3,3,3,3,4,3
53368800,20230306,M,30대,경상북도,300만원 미만,4,3,4,3,3,3,3,3,3,3,3
53368857,20230306,M,40대,전라남도,300이상500만원 미만,4,3,3,3,3,3,3,2,2,3,3
53368909,20230306,F,50대,충청북도,300만원 미만,2,2,4,3,3,4,3,3,4,4,4
53369021,20230306,M,60대,경기도,300이상500만원 미만,2,1,3,3,3,2,1,3,4,5,2
53369224,20230306,M,50대,경상남도,700만원 이상,4,2,3,2,3,3,2,2,2,4,4
53369234,20230306,F,60대,충청남도(세종시 포함),700만원 이상,3,3,5,3,3,3,3,3,4,5,5
53370875,20230306,M,60대,충청북도,700만원 이상,2,3,5,3,5,3,3,3,4,3,4
53371055,20230306,M,50대,경상남도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53371175,20230306,M,60대,충청남도(세종시 포함),500이상700만원 미만,3,3,3,3,4,3,3,2,2,3,2
53372483,20230306,F,30대,충청북도,500이상700만원 미만,4,5,3,4,4,3,3,3,3,4,1
53373054,20230306,F,50대,충청북도,500이상700만원 미만,2,4,4,3,3,4,4,3,3,4,4
53373196,20230306,F,30대,경기도,300이상500만원 미만,3,2,4,3,3,4,3,3,3,4,4
53373319,20230306,F,40대,울산광역시,700만원 이상,5,3,3,3,3,5,3,3,5,3,4
53373518,20230306,F,30대,대구광역시,500이상700만원 미만,4,3,4,3,3,4,3,4,4,3,5
53373923,20230306,M,50대,인천광역시,700만원 이상,3,3,3,3,3,3,3,3,3,3,3
53374243,20230306,M,30대,충청남도(세종시 포함),300이상500만원 미만,3,3,2,3,3,3,2,3,2,2,3
53374402,20230306,M,60대,강원도,300이상500만원 미만,4,3,2,3,3,3,3,2,2,3,4
53374458,20230306,M,50대,경기도,700만원 이상,3,3,3,3,3,3,3,3,3,4,4
53374467,20230306,M,20대,대구광역시,300만원 미만,4,1,1,1,1,1,3,1,1,1,4
53374614,20230306,M,40대,경기도,300이상500만원 미만,3,5,4,3,3,3,3,4,3,5,4
53374826,20230306,F,60대,경상남도,300만원 미만,4,4,3,2,3,3,3,2,2,4,4
53375031,20230306,M,50대,광주광역시,300만원 미만,3,3,2,3,3,2,1,3,3,2,4
53375974,20230306,M,50대,경기도,500이상700만원 미만,3,3,4,3,3,4,3,4,3,4,4
53376177,20230306,M,40대,대구광역시,300이상500만원 미만,1,1,1,1,1,1,2,1,1,1,1
53377059,20230306,F,50대,인천광역시,500이상700만원 미만,2,3,3,3,3,2,2,3,2,3,4
53377504,20230306,F,30대,대구광역시,모름,5,3,3,4,1,3,3,2,3,5,5
53366704,20230227,F,60대,전라남도,300이상500만원 미만,3,3,3,3,4,3,3,3,3,2,3
